user_id,timestamp,merchant,category,amount,currency,amount_ils,transaction_type,is_anomaly
user_022,2024-04-10 22:15,פז,דלק,215.97,ILS,215.97,הוראת קבע,0
user_027,2024-12-21 10:41,ביטוח,אחר,99.24,ILS,99.24,רגילה,0
user_026,2024-08-19 22:27,שופרסל,סופרמרקט,497.95,ILS,497.95,רגילה,0
user_003,2024-05-09 18:34,ביטוח,אחר,160.25,ILS,160.25,רגילה,0
user_008,2024-11-25 14:59,חברת חשמל,אחר,204.69,ILS,204.69,רגילה,0
user_015,2024-09-08 13:49,H&M,אופנה,34.73,GBP,163.23,"עסקת חו""ל",0
user_041,2024-06-13 20:08,סונול,דלק,221.56,ILS,221.56,רגילה,0
user_026,2024-08-06 20:44,Udemy,חינוך,102.16,ILS,102.16,רגילה,0
user_036,2024-02-27 19:36,זארה,אופנה,445.77,ILS,445.77,תשלומים,0
user_035,2024-01-18 11:22,דומינוס,מסעדות,62.06,ILS,62.06,רגילה,0
user_009,2024-12-20 12:01,פז,דלק,272.07,ILS,272.07,רגילה,0
user_018,2024-02-24 11:22,פוקס,אופנה,556.74,ILS,556.74,רגילה,0
user_002,2024-05-06 11:32,קפה גרג,מסעדות,17.24,GBP,81.03,"עסקת חו""ל",0
user_027,2024-03-28 17:49,חברת חשמל,אחר,66.16,ILS,66.16,תשלומים,0
user_044,2024-08-21 09:16,גולדה,מסעדות,131.38,ILS,131.38,רגילה,0
user_041,2024-10-01 10:54,Be,פארם,234.28,ILS,234.28,רגילה,0
user_011,2024-09-13 09:59,H&M,אופנה,385.31,ILS,385.31,רגילה,0
user_028,2024-10-16 19:22,רב-קו,תחבורה,57.09,ILS,57.09,רגילה,0
user_050,2024-12-05 14:36,Gett,תחבורה,53.58,ILS,53.58,רגילה,0
user_024,2024-09-24 11:48,נטפליקס,פנאי,38.07,ILS,38.07,רגילה,0
user_016,2024-11-09 14:08,מקדונלד'ס,מסעדות,182.32,ILS,182.32,רגילה,0
user_016,2024-10-11 21:06,מחסני חשמל,חשמל,308.58,GBP,1450.33,"עסקת חו""ל",0
user_003,2024-05-26 20:25,קפה גרג,מסעדות,151.99,ILS,151.99,רגילה,0
user_038,2024-01-11 09:55,סונול,דלק,138.92,ILS,138.92,רגילה,0
user_034,2024-03-15 10:27,סופר-פארם,פארם,119.18,ILS,119.18,תשלומים,0
user_025,2024-03-22 18:07,טיב טעם,סופרמרקט,376.3,ILS,376.3,תשלומים,0
user_004,2024-10-26 13:46,H&M,אופנה,482.72,ILS,482.72,תשלומים,0
user_045,2024-09-08 16:39,רכבת ישראל,תחבורה,30.77,ILS,30.77,רגילה,0
user_011,2024-06-11 22:08,זארה,אופנה,2.13,GBP,10.01,"עסקת חו""ל",0
user_024,2024-11-04 14:07,דלק,דלק,207.35,ILS,207.35,רגילה,0
user_049,2024-05-22 14:04,סופר-פארם,פארם,55.92,ILS,55.92,רגילה,0
user_013,2024-06-21 09:47,סונול,דלק,155.88,ILS,155.88,רגילה,0
user_049,2024-06-12 14:07,פז,דלק,231.12,ILS,231.12,רגילה,0
user_012,2024-02-04 21:13,יס פלאנט,פנאי,107.56,ILS,107.56,רגילה,0
user_013,2024-12-26 18:50,Udemy,חינוך,253.26,ILS,253.26,רגילה,0
user_010,2024-12-17 17:23,פוקס,אופנה,58.64,EUR,234.56,"עסקת חו""ל",0
user_034,2024-03-14 03:40,פוקס,אופנה,1904.19,ILS,1904.19,תשלומים,1
user_041,2024-06-25 13:06,אוניברסיטה,חינוך,148.26,ILS,148.26,רגילה,0
user_048,2024-04-23 08:16,גולדה,מסעדות,135.81,ILS,135.81,רגילה,0
user_011,2024-07-02 02:52,פוקס,אופנה,3732.14,ILS,3732.14,הוראת קבע,1
user_037,2024-01-09 20:30,מקדונלד'ס,מסעדות,96.49,ILS,96.49,רגילה,0
user_015,2024-06-26 08:57,דלק,דלק,196.36,ILS,196.36,רגילה,0
user_018,2024-10-18 17:54,Be,פארם,17.43,ILS,17.43,רגילה,0
user_044,2024-07-20 13:31,Be,פארם,275.85,ILS,275.85,רגילה,0
user_029,2024-09-21 12:24,יס פלאנט,פנאי,2.23,GBP,10.48,"עסקת חו""ל",0
user_034,2024-01-22 14:53,ביטוח,אחר,10.0,ILS,10.0,רגילה,0
user_023,2024-05-04 10:52,אייבורי,חשמל,2.13,GBP,10.01,"עסקת חו""ל",0
user_035,2024-02-02 16:44,יס פלאנט,פנאי,71.58,ILS,71.58,רגילה,0
user_003,2024-04-21 12:55,Be,פארם,142.75,ILS,142.75,רגילה,0
user_040,2024-05-21 09:04,סופר-פארם,פארם,216.24,ILS,216.24,רגילה,0
user_010,2024-04-11 10:00,חברת חשמל,אחר,251.44,ILS,251.44,תשלומים,0
user_039,2024-08-21 17:14,Be,פארם,110.83,ILS,110.83,רגילה,0
user_050,2024-12-02 18:16,קסטרו,אופנה,2.7,USD,9.99,"עסקת חו""ל",0
user_030,2024-07-23 11:05,דלק,דלק,187.76,ILS,187.76,רגילה,0
user_027,2024-07-09 18:55,רכבת ישראל,תחבורה,19.82,ILS,19.82,תשלומים,0
user_035,2024-04-22 08:38,סופר-פארם,פארם,102.97,ILS,102.97,תשלומים,0
user_022,2024-01-03 18:42,רכבת ישראל,תחבורה,2.5,EUR,10.0,"עסקת חו""ל",0
user_005,2024-02-07 15:39,נטפליקס,פנאי,42.46,ILS,42.46,תשלומים,0
user_027,2024-11-26 20:38,שופרסל,סופרמרקט,86.17,GBP,405.0,"עסקת חו""ל",0
user_021,2024-12-18 12:08,רמי לוי,סופרמרקט,302.83,ILS,302.83,רגילה,0
user_001,2024-10-01 19:18,יס פלאנט,פנאי,66.15,ILS,66.15,רגילה,0
user_016,2024-07-24 08:15,חברת חשמל,אחר,180.64,ILS,180.64,רגילה,0
user_036,2024-10-22 20:02,Udemy,חינוך,214.08,ILS,214.08,רגילה,0
user_042,2024-01-12 21:23,נטפליקס,פנאי,46.56,ILS,46.56,רגילה,0
user_021,2024-08-08 11:30,רב-קו,תחבורה,66.77,ILS,66.77,רגילה,0
user_023,2024-07-22 20:31,רכבת ישראל,תחבורה,32.55,ILS,32.55,תשלומים,0
user_007,2024-06-16 10:31,אייבורי,חשמל,940.21,ILS,940.21,רגילה,0
user_048,2024-09-11 01:36,דלק,דלק,2006.8,ILS,2006.8,רגילה,1
user_015,2024-01-24 11:48,ספוטיפיי,פנאי,79.77,ILS,79.77,תשלומים,0
user_010,2024-12-16 20:28,KSP,חשמל,538.09,ILS,538.09,רגילה,0
user_013,2024-10-19 11:27,אוניברסיטה,חינוך,422.52,ILS,422.52,רגילה,0
user_049,2024-05-03 22:34,KSP,חשמל,981.05,ILS,981.05,רגילה,0
user_017,2024-05-05 16:34,מקדונלד'ס,מסעדות,120.23,ILS,120.23,רגילה,0
user_012,2024-08-19 22:20,חברת חשמל,אחר,221.75,ILS,221.75,הוראת קבע,0
user_049,2024-12-20 22:43,סופר-פארם,פארם,62.5,USD,231.25,"עסקת חו""ל",0
user_019,2024-01-12 15:02,עירייה,אחר,187.13,ILS,187.13,רגילה,0
user_015,2024-05-27 16:19,Udemy,חינוך,210.38,ILS,210.38,רגילה,0
user_025,2024-11-19 09:09,פוקס,אופנה,417.0,ILS,417.0,הוראת קבע,0
user_026,2024-05-23 18:05,סונול,דלק,50.88,EUR,203.52,"עסקת חו""ל",0
user_044,2024-07-18 13:57,ביטוח,אחר,304.57,ILS,304.57,רגילה,0
user_029,2024-07-07 19:43,קסטרו,אופנה,142.82,ILS,142.82,רגילה,0
user_007,2024-11-24 18:13,מקדונלד'ס,מסעדות,152.43,ILS,152.43,רגילה,0
user_031,2024-01-23 20:57,רב-קו,תחבורה,25.93,ILS,25.93,רגילה,0
user_022,2024-03-08 22:00,רמי לוי,סופרמרקט,336.04,ILS,336.04,רגילה,0
user_045,2024-03-24 12:31,ספוטיפיי,פנאי,33.2,ILS,33.2,רגילה,0
user_037,2024-03-04 18:07,זארה,אופנה,427.67,ILS,427.67,רגילה,0
user_045,2024-01-22 22:13,ויקטורי,סופרמרקט,252.79,ILS,252.79,רגילה,0
user_025,2024-09-13 22:38,Be,פארם,153.66,ILS,153.66,רגילה,0
user_009,2024-05-17 15:39,שופרסל,סופרמרקט,299.77,ILS,299.77,הוראת קבע,0
user_045,2024-12-12 15:27,סונול,דלק,230.91,ILS,230.91,תשלומים,0
user_049,2024-03-27 10:46,סופר-פארם,פארם,247.45,ILS,247.45,רגילה,0
user_009,2024-01-23 15:38,אייבורי,חשמל,624.64,ILS,624.64,רגילה,0
user_014,2024-03-15 21:58,רמי לוי,סופרמרקט,291.38,ILS,291.38,רגילה,0
user_005,2024-04-07 05:26,אוניברסיטה,חינוך,2253.78,ILS,2253.78,רגילה,1
user_016,2024-04-19 04:04,קסטרו,אופנה,1905.3,ILS,1905.3,הוראת קבע,1
user_004,2024-06-09 22:51,מקדונלד'ס,מסעדות,137.94,ILS,137.94,רגילה,0
user_014,2024-06-07 19:33,ספוטיפיי,פנאי,95.11,ILS,95.11,תשלומים,0
user_003,2024-11-06 11:57,גולדה,מסעדות,126.76,ILS,126.76,רגילה,0
user_030,2024-12-15 05:11,פוקס,אופנה,3142.9,ILS,3142.9,רגילה,1
user_020,2024-05-17 18:32,KSP,חשמל,845.33,ILS,845.33,רגילה,0
user_018,2024-12-03 14:00,ויקטורי,סופרמרקט,241.11,ILS,241.11,הוראת קבע,0
user_015,2024-05-22 12:41,KSP,חשמל,1014.88,ILS,1014.88,תשלומים,0
user_019,2024-08-04 13:45,Gett,תחבורה,66.98,ILS,66.98,תשלומים,0
user_042,2024-04-28 04:20,אייבורי,חשמל,7967.17,ILS,7967.17,הוראת קבע,1
user_034,2024-12-15 13:20,נטפליקס,פנאי,69.1,ILS,69.1,רגילה,0
user_040,2024-01-27 08:14,עירייה,אחר,288.05,ILS,288.05,רגילה,0
user_031,2024-04-07 19:02,H&M,אופנה,315.87,ILS,315.87,רגילה,0
user_039,2024-03-11 11:09,קפה גרג,מסעדות,262.04,ILS,262.04,רגילה,0
user_009,2024-04-19 09:41,נטפליקס,פנאי,92.75,ILS,92.75,רגילה,0
user_029,2024-10-26 20:53,Udemy,חינוך,178.75,ILS,178.75,רגילה,0
user_044,2024-06-03 19:20,ספוטיפיי,פנאי,74.43,ILS,74.43,רגילה,0
user_038,2024-10-17 13:47,עירייה,אחר,23.19,ILS,23.19,תשלומים,0
user_027,2024-01-19 18:27,רב-קו,תחבורה,28.69,ILS,28.69,רגילה,0
user_019,2024-07-03 19:30,Be,פארם,84.91,ILS,84.91,רגילה,0
user_037,2024-04-22 22:19,Udemy,חינוך,39.67,GBP,186.45,"עסקת חו""ל",0
user_016,2024-01-02 13:09,רמי לוי,סופרמרקט,470.9,ILS,470.9,רגילה,0
user_035,2024-06-13 14:04,מחסני חשמל,חשמל,164.89,EUR,659.56,"עסקת חו""ל",0
user_022,2024-10-02 08:40,סופר-פארם,פארם,98.39,ILS,98.39,רגילה,0
user_032,2024-06-04 08:17,סופר-פארם,פארם,90.5,ILS,90.5,רגילה,0
user_037,2024-12-08 16:32,H&M,אופנה,140.87,ILS,140.87,רגילה,0
user_026,2024-11-09 13:01,Udemy,חינוך,67.24,USD,248.79,"עסקת חו""ל",0
user_041,2024-06-01 16:22,ספוטיפיי,פנאי,88.28,ILS,88.28,תשלומים,0
user_009,2024-04-15 17:21,טיב טעם,סופרמרקט,98.89,USD,365.89,"עסקת חו""ל",0
user_012,2024-04-04 13:13,ספוטיפיי,פנאי,26.63,ILS,26.63,רגילה,0
user_009,2024-01-17 01:17,ספוטיפיי,פנאי,310.37,ILS,310.37,רגילה,1
user_012,2024-03-26 22:48,דלק,דלק,177.75,ILS,177.75,רגילה,0
user_012,2024-09-27 15:02,רכבת ישראל,תחבורה,49.07,ILS,49.07,רגילה,0
user_026,2024-08-20 21:12,Udemy,חינוך,63.29,ILS,63.29,הוראת קבע,0
user_003,2024-06-26 13:13,שופרסל,סופרמרקט,452.34,ILS,452.34,הוראת קבע,0
user_023,2024-04-19 12:41,נטפליקס,פנאי,74.77,ILS,74.77,רגילה,0
user_002,2024-10-07 20:56,אייבורי,חשמל,76.92,GBP,361.52,"עסקת חו""ל",0
user_007,2024-12-01 14:56,גולדה,מסעדות,82.07,ILS,82.07,תשלומים,0
user_002,2024-11-09 20:12,פז,דלק,210.77,ILS,210.77,הוראת קבע,0
user_045,2024-08-06 17:45,סופר-פארם,פארם,204.26,ILS,204.26,תשלומים,0
user_045,2024-10-12 19:41,רב-קו,תחבורה,28.34,ILS,28.34,רגילה,0
user_016,2024-08-13 18:17,זארה,אופנה,456.58,ILS,456.58,רגילה,0
user_002,2024-11-21 22:25,ויקטורי,סופרמרקט,562.77,ILS,562.77,תשלומים,0
user_010,2024-09-02 09:49,Be,פארם,117.02,ILS,117.02,רגילה,0
user_006,2024-11-17 02:35,גולדה,מסעדות,1290.76,ILS,1290.76,רגילה,1
user_045,2024-05-23 22:29,H&M,אופנה,205.14,ILS,205.14,תשלומים,0
user_020,2024-03-06 18:19,אוניברסיטה,חינוך,71.54,ILS,71.54,רגילה,0
user_029,2024-07-22 15:50,אוניברסיטה,חינוך,63.74,EUR,254.96,"עסקת חו""ל",0
user_041,2024-12-20 16:18,עירייה,אחר,10.0,ILS,10.0,תשלומים,0
user_031,2024-03-15 17:19,סופר-פארם,פארם,134.33,ILS,134.33,רגילה,0
user_046,2024-10-03 14:57,H&M,אופנה,325.12,ILS,325.12,הוראת קבע,0
user_015,2024-03-12 11:46,Udemy,חינוך,68.69,GBP,322.84,"עסקת חו""ל",0
user_022,2024-11-06 15:24,Udemy,חינוך,74.67,GBP,350.95,"עסקת חו""ל",0
user_014,2024-08-12 20:52,יס פלאנט,פנאי,8.88,GBP,41.74,"עסקת חו""ל",0
user_032,2024-01-25 20:32,דלק,דלק,41.57,EUR,166.28,"עסקת חו""ל",0
user_004,2024-03-10 18:02,רכבת ישראל,תחבורה,54.69,ILS,54.69,רגילה,0
user_050,2024-11-26 16:18,Be,פארם,126.46,ILS,126.46,רגילה,0
user_032,2024-02-22 09:57,רב-קו,תחבורה,87.62,ILS,87.62,רגילה,0
user_030,2024-12-04 15:01,יס פלאנט,פנאי,38.93,ILS,38.93,רגילה,0
user_022,2024-07-08 05:56,ויקטורי,סופרמרקט,1868.79,ILS,1868.79,רגילה,1
user_030,2024-05-20 08:29,אוניברסיטה,חינוך,132.23,ILS,132.23,רגילה,0
user_013,2024-08-09 22:14,H&M,אופנה,128.92,ILS,128.92,רגילה,0
user_044,2024-12-26 15:14,קפה גרג,מסעדות,239.17,ILS,239.17,תשלומים,0
user_033,2024-05-03 21:34,Be,פארם,257.96,ILS,257.96,רגילה,0
user_023,2024-08-13 09:19,מחסני חשמל,חשמל,369.79,ILS,369.79,הוראת קבע,0
user_041,2024-05-03 16:50,סופר-פארם,פארם,200.0,ILS,200.0,רגילה,0
user_006,2024-12-18 11:44,קסטרו,אופנה,367.37,ILS,367.37,רגילה,0
user_026,2024-11-04 16:21,ויקטורי,סופרמרקט,475.0,ILS,475.0,רגילה,0
user_026,2024-12-15 14:58,אייבורי,חשמל,821.69,ILS,821.69,רגילה,0
user_049,2024-08-15 08:11,דומינוס,מסעדות,185.17,ILS,185.17,רגילה,0
user_028,2024-08-23 15:16,נטפליקס,פנאי,65.81,ILS,65.81,רגילה,0
user_011,2024-08-19 20:45,קסטרו,אופנה,345.02,ILS,345.02,תשלומים,0
user_002,2024-08-16 09:16,זארה,אופנה,158.13,ILS,158.13,רגילה,0
user_005,2024-08-11 05:17,יס פלאנט,פנאי,312.01,ILS,312.01,רגילה,1
user_036,2024-08-23 20:09,Gett,תחבורה,61.92,ILS,61.92,תשלומים,0
user_047,2024-08-08 11:22,רמי לוי,סופרמרקט,488.34,ILS,488.34,תשלומים,0
user_023,2024-12-15 16:31,מחסני חשמל,חשמל,673.98,ILS,673.98,רגילה,0
user_050,2024-11-24 17:24,קפה גרג,מסעדות,191.17,ILS,191.17,רגילה,0
user_025,2024-02-16 17:34,חברת חשמל,אחר,308.33,ILS,308.33,רגילה,0
user_002,2024-05-13 14:24,פז,דלק,198.47,ILS,198.47,רגילה,0
user_024,2024-08-13 18:20,רב-קו,תחבורה,28.49,ILS,28.49,רגילה,0
user_027,2024-02-24 13:51,Be,פארם,161.0,ILS,161.0,תשלומים,0
user_041,2024-09-22 21:09,עירייה,אחר,244.85,ILS,244.85,רגילה,0
user_002,2024-04-27 22:20,גולדה,מסעדות,193.51,ILS,193.51,רגילה,0
user_026,2024-10-10 22:11,שופרסל,סופרמרקט,547.34,ILS,547.34,רגילה,0
user_007,2024-11-06 13:38,ביטוח,אחר,79.24,ILS,79.24,רגילה,0
user_017,2024-08-25 17:18,קסטרו,אופנה,81.02,EUR,324.08,"עסקת חו""ל",0
user_015,2024-05-06 22:36,ספוטיפיי,פנאי,54.12,ILS,54.12,רגילה,0
user_023,2024-09-09 08:16,Udemy,חינוך,340.64,ILS,340.64,רגילה,0
user_034,2024-07-25 22:55,יס פלאנט,פנאי,99.43,ILS,99.43,רגילה,0
user_011,2024-11-15 08:42,סופר-פארם,פארם,238.23,ILS,238.23,רגילה,0
user_024,2024-08-15 22:18,עירייה,אחר,55.6,ILS,55.6,תשלומים,0
user_050,2024-11-08 17:13,פז,דלק,223.84,ILS,223.84,רגילה,0
user_018,2024-09-26 19:34,מחסני חשמל,חשמל,360.25,ILS,360.25,רגילה,0
user_022,2024-08-24 17:46,חברת חשמל,אחר,244.21,ILS,244.21,תשלומים,0
user_028,2024-11-12 18:12,סופר-פארם,פארם,125.88,ILS,125.88,רגילה,0
user_035,2024-04-01 21:32,סופר-פארם,פארם,10.0,ILS,10.0,רגילה,0
user_027,2024-10-26 20:30,Udemy,חינוך,140.53,ILS,140.53,תשלומים,0
user_020,2024-05-10 21:23,אוניברסיטה,חינוך,256.88,ILS,256.88,תשלומים,0
user_035,2024-10-11 11:40,דלק,דלק,130.29,ILS,130.29,רגילה,0
user_042,2024-04-18 15:29,עירייה,אחר,309.45,ILS,309.45,רגילה,0
user_002,2024-01-22 18:48,Be,פארם,51.63,EUR,206.52,"עסקת חו""ל",0
user_029,2024-06-04 14:12,רכבת ישראל,תחבורה,81.48,ILS,81.48,רגילה,0
user_044,2024-12-27 10:59,רב-קו,תחבורה,43.16,ILS,43.16,תשלומים,0
user_009,2024-06-02 08:06,Udemy,חינוך,144.7,ILS,144.7,רגילה,0
user_005,2024-07-09 14:55,זארה,אופנה,105.21,ILS,105.21,רגילה,0
user_008,2024-12-05 17:01,זארה,אופנה,71.74,ILS,71.74,רגילה,0
user_047,2024-11-27 19:58,דלק,דלק,197.9,ILS,197.9,תשלומים,0
user_034,2024-06-04 18:34,רמי לוי,סופרמרקט,323.29,ILS,323.29,רגילה,0
user_022,2024-02-01 18:45,קסטרו,אופנה,377.84,ILS,377.84,רגילה,0
user_017,2024-10-26 17:33,קפה גרג,מסעדות,134.05,ILS,134.05,רגילה,0
user_007,2024-10-04 14:23,מקדונלד'ס,מסעדות,180.25,ILS,180.25,רגילה,0
user_038,2024-03-17 03:49,ויקטורי,סופרמרקט,3599.57,ILS,3599.57,רגילה,1
user_044,2024-09-17 16:21,אוניברסיטה,חינוך,231.1,ILS,231.1,רגילה,0
user_009,2024-12-18 17:42,פז,דלק,172.53,ILS,172.53,רגילה,0
user_016,2024-07-07 01:36,רכבת ישראל,תחבורה,469.63,ILS,469.63,רגילה,1
user_038,2024-07-18 14:23,טיב טעם,סופרמרקט,107.0,ILS,107.0,תשלומים,0
user_026,2024-07-06 09:25,Be,פארם,93.74,ILS,93.74,רגילה,0
user_049,2024-06-24 19:05,קסטרו,אופנה,404.25,ILS,404.25,רגילה,0
user_003,2024-06-25 09:50,Gett,תחבורה,58.7,ILS,58.7,תשלומים,0
user_009,2024-11-16 21:46,ויקטורי,סופרמרקט,161.16,ILS,161.16,תשלומים,0
user_021,2024-10-27 18:05,עירייה,אחר,225.11,ILS,225.11,רגילה,0
user_044,2024-06-06 09:33,פז,דלק,197.45,ILS,197.45,רגילה,0
user_013,2024-09-08 00:34,KSP,חשמל,7084.74,ILS,7084.74,רגילה,1
user_041,2024-08-22 03:27,KSP,חשמל,6351.26,ILS,6351.26,רגילה,1
user_017,2024-04-25 17:13,סונול,דלק,169.37,ILS,169.37,רגילה,0
user_008,2024-02-02 11:11,זארה,אופנה,532.22,ILS,532.22,רגילה,0
user_021,2024-03-16 16:46,מחסני חשמל,חשמל,314.12,ILS,314.12,רגילה,0
user_050,2024-02-06 08:43,ספוטיפיי,פנאי,48.07,ILS,48.07,רגילה,0
user_016,2024-12-09 18:47,ויקטורי,סופרמרקט,351.44,ILS,351.44,הוראת קבע,0
user_013,2024-01-09 11:34,יס פלאנט,פנאי,77.13,ILS,77.13,תשלומים,0
user_003,2024-10-18 10:18,רכבת ישראל,תחבורה,27.96,ILS,27.96,רגילה,0
user_031,2024-01-10 17:36,חברת חשמל,אחר,65.84,USD,243.61,"עסקת חו""ל",0
user_013,2024-10-07 08:14,סופר-פארם,פארם,237.7,ILS,237.7,רגילה,0
user_038,2024-03-26 20:13,ביטוח,אחר,194.82,ILS,194.82,רגילה,0
user_045,2024-11-26 11:24,פוקס,אופנה,10.0,ILS,10.0,רגילה,0
user_020,2024-09-14 17:46,סופר-פארם,פארם,122.98,ILS,122.98,רגילה,0
user_016,2024-11-28 22:59,רכבת ישראל,תחבורה,63.7,ILS,63.7,רגילה,0
user_026,2024-03-15 08:12,H&M,אופנה,156.23,ILS,156.23,רגילה,0
user_005,2024-01-25 15:09,רכבת ישראל,תחבורה,73.39,ILS,73.39,רגילה,0
user_019,2024-08-01 14:17,דלק,דלק,200.37,ILS,200.37,רגילה,0
user_018,2024-07-26 08:25,מחסני חשמל,חשמל,473.35,ILS,473.35,רגילה,0
user_015,2024-09-26 16:31,פוקס,אופנה,182.06,ILS,182.06,רגילה,0
user_026,2024-09-02 19:01,שופרסל,סופרמרקט,55.33,GBP,260.05,"עסקת חו""ל",0
user_038,2024-08-16 10:19,אוניברסיטה,חינוך,203.11,ILS,203.11,רגילה,0
user_015,2024-10-28 13:27,סונול,דלק,201.06,ILS,201.06,רגילה,0
user_009,2024-10-06 09:27,זארה,אופנה,10.0,ILS,10.0,תשלומים,0
user_014,2024-02-21 13:25,קפה גרג,מסעדות,134.59,ILS,134.59,רגילה,0
user_009,2024-11-27 22:24,דומינוס,מסעדות,121.9,ILS,121.9,תשלומים,0
user_008,2024-01-09 14:42,פז,דלק,155.42,ILS,155.42,רגילה,0
user_016,2024-09-24 11:35,ויקטורי,סופרמרקט,376.87,ILS,376.87,רגילה,0
user_006,2024-12-24 15:14,רב-קו,תחבורה,8.76,GBP,41.17,"עסקת חו""ל",0
user_043,2024-09-03 18:02,אוניברסיטה,חינוך,206.12,ILS,206.12,רגילה,0
user_047,2024-03-11 22:00,דומינוס,מסעדות,24.29,EUR,97.16,"עסקת חו""ל",0
user_016,2024-01-09 10:56,אייבורי,חשמל,323.69,ILS,323.69,רגילה,0
user_035,2024-10-04 18:10,ביטוח,אחר,250.33,ILS,250.33,תשלומים,0
user_050,2024-04-20 12:38,רכבת ישראל,תחבורה,68.35,ILS,68.35,הוראת קבע,0
user_024,2024-03-06 22:28,סונול,דלק,201.85,ILS,201.85,רגילה,0
user_041,2024-07-11 09:55,יס פלאנט,פנאי,37.97,ILS,37.97,רגילה,0
user_044,2024-03-04 21:15,קפה גרג,מסעדות,184.42,ILS,184.42,תשלומים,0
user_031,2024-11-26 10:27,Udemy,חינוך,43.15,ILS,43.15,רגילה,0
